,index,url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place,normalise_mean
936,947,https://www.goodreads.com/book/show/26157586-toe-to-toe,26157586.0,Toe to Toe,0,Deborah Leblanc,4.29,12451,12451,304,2015.0,False,"Contemporary, Novels, Fiction, Drama, Epic",nan,nan,6.1346267714048865
937,948,https://www.goodreads.com/book/show/270730.Crank,270730.0,Crank,6,Ellen Hopkins,4.15,129693,129693,537,2004.0,True,"Young Adult, Poetry, Fiction, Contemporary, Realistic Fiction, Young Adult, Teen, Health, Mental Health, Romance, Young Adult, High School, Drama","Soaring Eagle Book Award (2008), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2011), Lincoln Award (2009), Goldener Lufti (2012), Green Mountain Book Award (2009), Missouri Gateway Readers Award (2007)","United States of America, Albuquerque, New Mexico, Reno, Nevada",5.725535862313979
938,949,https://www.goodreads.com/book/show/16328.The_Murder_of_Roger_Ackroyd,16328.0,The Murder of Roger Ackroyd,2,Agatha Christie,4.24,170356,170356,288,1926.0,True,"Mystery, Fiction, Classics, Mystery, Crime, Thriller, Mystery Thriller, Mystery, Detective, Thriller, Audiobook, European Literature, British Literature, Mystery, Murder Mystery","Anthony Award Nominee for Best Novel of the Century (2000), CWA Best Ever for Crime Novel (2013)","King's Abbot, England",5.988522875300991
939,950,https://www.goodreads.com/book/show/334123.The_Amulet_of_Samarkand,334123.0,The Amulet of Samarkand,2,Jonathan Stroud,4.0,121423,121423,462,2003.0,True,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Childrens, Middle Grade, Childrens, Adventure, Fantasy, Urban Fantasy, Young Adult, Young Adult Fantasy, Audiobook","Mythopoeic Fantasy Award for Children's Literature (2006), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2005)","London, England",5.287224174002289
940,951,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream,46945.0,Requiem for a Dream,0,Hubert Selby Jr.,4.09,58067,58067,279,1978.0,False,"Fiction, Thriller, Mystery, Classics, Contemporary, Drama, Novels, Mystery, Crime, Suspense, Dark",nan,"Coney Island, New York",5.550211186989302
941,952,https://www.goodreads.com/book/show/18045891-sharp-objects,18045891.0,Sharp Objects,4,Gillian Flynn,3.98,735110,735110,254,2006.0,False,"Mystery, Fiction, Thriller, Mystery, Crime, Thriller, Mystery Thriller, Suspense, Adult, Contemporary, Audiobook, Adult Fiction","Barry Award Nominee for Best First Novel (2007), CWA New Blood Dagger (2007), Edgar Award Nominee for Best First Novel (2007), CWA Ian Fleming Steel Dagger (2007)","Wind Gap, Missouri, Chicago, Illinois, Missouri",5.228782615560731
942,953,https://www.goodreads.com/book/show/35879889-christy,35879889.0,Christy,0,Catherine Marshall,4.24,50190,50190,512,1967.0,False,"Historical, Historical Fiction, Fiction, Classics, Christian Fiction, Christian, Romance, Historical, Young Adult, Adult, Inspirational",nan,"North Carolina, Tennessee",5.988522875300991
943,954,https://www.goodreads.com/book/show/19691.The_Hunt_for_Red_October,19691.0,The Hunt for Red October,0,Tom Clancy,4.08,344409,344409,432,1984.0,True,"Fiction, Thriller, Mystery, Suspense, War, Military Fiction, Adventure, Spy Thriller, Espionage, Action, Thriller, Mystery Thriller, War",nan,"London, England, Washington, D.C., Atlantic Ocean, Moscow",5.520990407768523
944,955,https://www.goodreads.com/book/show/9593911-pandemonium,9593911.0,Pandemonium,1,Lauren Oliver,4.04,222837,222837,375,2012.0,True,"Young Adult, Science Fiction, Dystopia, Romance, Science Fiction, Fiction, Fantasy, Young Adult, Teen, Adventure, Audiobook, Love",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012),"New York City, New York",5.404107290885406
945,956,https://www.goodreads.com/book/show/3063499-the-lucky-one,3063499.0,The Lucky One,0,Nicholas Sparks,4.12,333934,333934,326,2007.0,False,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Romance, Contemporary Romance, Adult Fiction, Love, Drama, Romance, Love Story",nan,"Hampton, North Carolina",5.63787352465164
946,957,https://www.goodreads.com/book/show/7437.Naked_Lunch,7437.0,Naked Lunch,0,William S. Burroughs,3.46,87170,87170,289,1959.0,False,"Fiction, Classics, Literature, Novels, Literature, American, Contemporary, Thriller, Literature, Banned Books, Literature, 20th Century, Science Fiction",nan,nan,3.7093020960802106
947,958,https://www.goodreads.com/book/show/13362536-opal,13362536.0,Opal,1,Jennifer L. Armentrout,4.27,131849,131849,394,2012.0,True,"Young Adult, Fantasy, Paranormal, Romance, Fantasy, Science Fiction, Aliens, Science Fiction, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Fiction",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013),West Virginia,6.076185212963328
948,959,https://www.goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities,2666.0,The Bonfire of the Vanities,2,Tom Wolfe,3.86,74461,74461,690,1987.0,False,"Fiction, Classics, Novels, Literature, Contemporary, Literary Fiction, New York, Literature, American, Literature, 20th Century, Humor","Ambassador Book Award for Fiction (1988), National Book Critics Circle Award Nominee for Fiction (1987)","New York City, New York, New York State",4.87813326491138
949,960,https://www.goodreads.com/book/show/11991.The_Fall,11991.0,The Fall,0,Albert Camus,4.02,79138,79138,147,1956.0,False,"Fiction, Philosophy, Classics, Cultural, France, Literature, European Literature, French Literature, Novels, Literature, 20th Century, Literary Fiction, Nobel Prize",nan,"Amsterdam, Paris",5.345665732443846
950,961,https://www.goodreads.com/book/show/162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,162898.0,A Connecticut Yankee in King Arthur's Court,0,Mark Twain,3.77,98119,98119,480,1889.0,False,"Classics, Fiction, Fantasy, Historical, Historical Fiction, Humor, Science Fiction, Time Travel, Literature, Adventure, Science Fiction, Mythology, Arthurian",nan,"United Kingdom, Hartford, Connecticut, Connecticut, England",4.615146251924367
951,962,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road,368916.0,"84, Charing Cross Road",0,Helene Hanff,4.14,53348,53348,97,1970.0,False,"Nonfiction, Writing, Books About Books, Autobiography, Memoir, Classics, Biography, European Literature, British Literature, Biography Memoir, History, Adult, Historical",nan,nan,5.6963150830931975
952,963,https://www.goodreads.com/book/show/12395.Journey_to_the_End_of_the_Night,12395.0,Journey to the End of the Night,2,Louis-Ferdinand Céline,4.22,33481,33481,453,1932.0,True,"Fiction, Classics, Cultural, France, European Literature, French Literature, Literature, Novels, Philosophy, Literature, 20th Century, War, Roman","Prix Renaudot (1932), Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ Nominee for Γαλλόφωνη Λογοτεχνία (2008)","France, Africa, United States of America",5.9300813168594315
953,964,https://www.goodreads.com/book/show/17788401-ugly-love,17788401.0,Ugly Love,1,Colleen Hoover,4.25,194135,194135,337,2014.0,False,"Romance, New Adult, Contemporary, Romance, Contemporary Romance, Fiction, Adult, Womens Fiction, Chick Lit, Young Adult, Audiobook, Drama",Goodreads Choice Award Nominee for Romance (2014),"San Francisco, California",6.0177436545217695
954,965,https://www.goodreads.com/book/show/9566.Still_Life_with_Woodpecker,9566.0,Still Life with Woodpecker,0,Tom Robbins,4.02,76263,76263,288,1980.0,False,"Fiction, Humor, Literature, Novels, Contemporary, Magical Realism, Classics, Literary Fiction, Literature, American, Fantasy",nan,"Hawaii, Seattle, Washington",5.345665732443846
955,966,https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson,6567017.0,"Will Grayson, Will Grayson",9,John Green,3.76,348904,348904,310,2010.0,True,"Young Adult, Contemporary, LGBT, Fiction, Romance, Realistic Fiction, GLBT, Queer, Young Adult, Teen, Young Adult, Coming Of Age, Humor","Stonewall Book Award Nominee for Children’s and Young Adult Literature (2011), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Novel (2010), Odyssey Award Nominee (2011), Milwaukee County Teen Book Award (2011), Children's Choice Book Award for Teen Choice Book of the Year (2011), The Inky Awards Nominee for Silver Inky (2010), Lincoln Award Nominee (2013), Goodreads Choice Award Nominee for Young Adult Fiction (2010), The Inky Awards Shortlist for Silver Inky (2010)",Illinois,4.585925472703587
956,967,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy,321552.0,The Agony and the Ecstasy,1,Irving Stone,4.06,83005,83005,776,1958.0,False,"Historical, Historical Fiction, Fiction, Art, Classics, Cultural, Italy, Historical, Art, Art History, Literature, Biography Memoir, Novels",California Book Award for Fiction (Silver) (1961),"Italy, Florence, Rome",5.462548849326963
957,968,https://www.goodreads.com/book/show/40496.How_Green_Was_My_Valley,40496.0,How Green Was My Valley,1,Richard Llewellyn,4.18,15068,15068,448,1939.0,False,"Classics, Fiction, Historical, Historical Fiction, Historical, Literature, European Literature, British Literature, Young Adult, Coming Of Age, Novels, Classics, Modern Classics, Literature, 20th Century",National Book Award for Fiction (1940),Wales,5.8131981999763145
958,969,https://www.goodreads.com/book/show/9014.The_Long_Walk,9014.0,The Long Walk,0,Richard Bachman,4.08,135520,135520,370,1979.0,False,"Horror, Fiction, Science Fiction, Dystopia, Thriller, Science Fiction, Fantasy, Suspense, Audiobook, Adult, Novels",nan,Maine,5.520990407768523
959,970,https://www.goodreads.com/book/show/10916.The_Pact,10916.0,The Pact,0,Jodi Picoult,4.01,279069,279069,512,1998.0,False,"Fiction, Romance, Contemporary, Womens Fiction, Chick Lit, Drama, Adult Fiction, Mystery, Adult, Young Adult, Realistic Fiction",nan,nan,5.316444953223068
960,971,https://www.goodreads.com/book/show/44652.Fablehaven,44652.0,Fablehaven,2,Brandon Mull,4.09,141743,141743,351,2006.0,True,"Fantasy, Young Adult, Childrens, Middle Grade, Fiction, Childrens, Adventure, Fantasy, Magic, Childrens, Juvenile, Young Adult, Young Adult Fantasy, Science Fiction Fantasy","Utah Best of State for Literary Arts - Fiction (2010), Rebecca Caudill Young Readers' Book Award Nominee (2011)",Connecticut,5.550211186989302
961,972,https://www.goodreads.com/book/show/3099787-night-world-no-1,3099787.0,"Night World, No. 1",0,L.J. Smith,4.05,61875,61875,729,2008.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Paranormal, Witches, Romance, Paranormal Romance, Fiction, Fantasy, Magic",nan,nan,5.433328070106185
962,973,https://www.goodreads.com/book/show/5168.Where_the_Heart_Is,5168.0,Where the Heart Is,1,Billie Letts,4.02,241506,241506,376,1995.0,False,"Fiction, Womens Fiction, Chick Lit, Romance, Contemporary, Adult Fiction, Adult, Drama, Realistic Fiction, Young Adult, Novels",Eliot Rosewater Indiana High School Book Award (2000),nan,5.345665732443846
963,974,https://www.goodreads.com/book/show/497199.Factotum,497199.0,Factotum,0,Charles Bukowski,3.94,64067,64067,208,1975.0,False,"Fiction, Classics, Thriller, Mystery, Novels, Literature, Dark, Contemporary, Literature, American, Drama",nan,"New Orleans, Louisiana, Los Angeles, California, New York City, New York, Philadelphia, Pennsylvania, St. Louis, Miami, Florida, Miami Beach, Florida",5.111899498677614
964,975,https://www.goodreads.com/book/show/9791.A_Walk_in_the_Woods,9791.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail,0,Bill Bryson,4.06,357793,357793,397,1998.0,True,"Nonfiction, Travel, Humor, Autobiography, Memoir, Environment, Nature, Adventure, Audiobook, Biography, Nature, Outdoors, History",nan,"United States of America, Appalachian Trail, North Carolina",5.462548849326963
965,976,https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes,27774758.0,An Ember in the Ashes,13,Sabaa Tahir,4.26,206395,206395,446,2015.0,True,"Fantasy, Young Adult, Romance, Fiction, Young Adult, Young Adult Fantasy, Science Fiction, Dystopia, Fantasy, High Fantasy, Audiobook, Adventure, Fantasy, Magic","Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017), Rhode Island Teen Book Award Nominee (2017), Evergreen Teen Book Award Nominee (2018), Milwaukee County Teen Book Award Nominee (2016), Dioraphte Jongerenliteratuurprijs Nominee for Vertaald boek (2016), Lincoln Award Nominee (2018), David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2016), Goodreads Choice Award Nominee for Debut Goodreads Author, and for Young Adult Fantasy & Science Fiction (2015), The Magnolia Award Nominee for 9-12 (2018), Prix Elbakin.net for Meilleur roman fantasy traduit Jeunesse (2016), Missouri Gateway Readers Award Nominee (2017), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2015)",nan,6.0469644337425486
966,977,https://www.goodreads.com/book/show/11918.Bitten,11918.0,Bitten,0,Kelley Armstrong,4.01,96155,96155,436,2001.0,True,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Romance, Shapeshifters, Werewolves, Romance, Paranormal Romance, Fiction, Fantasy, Supernatural, Adult, Paranormal, Shapeshifters",nan,"Ontario, New York State",5.316444953223068
967,978,https://www.goodreads.com/book/show/42038.Shakespeare_s_Sonnets,42038.0,Shakespeare's Sonnets,0,William Shakespeare,4.24,88348,88348,488,1609.0,False,"Poetry, Classics, Fiction, Literature, Romance, Plays, Academic, School, European Literature, British Literature, Literature, English Literature, Classics, Classic Literature",nan,nan,5.988522875300991
968,979,https://www.goodreads.com/book/show/3466.The_Wedding,3466.0,The Wedding,0,Nicholas Sparks,3.98,143791,143791,276,2003.0,True,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Love, Romance, Love Story, Drama",nan,nan,5.228782615560731
969,980,https://www.goodreads.com/book/show/41424.Beauty,41424.0,Beauty: A Retelling of the Story of Beauty and the Beast,1,Robin McKinley,4.05,74886,74886,256,1978.0,False,"Fantasy, Young Adult, Romance, Fantasy, Fairy Tales, Fiction, Retellings, Fairy Tales, Beauty and The Beast, Fairy Tales, Fairy Tale Retellings, Fantasy, Magic, Young Adult, Young Adult Fantasy",Dorothy Canfield Fisher Children's Book Award Nominee (1980),nan,5.433328070106185
970,981,https://www.goodreads.com/book/show/1371.The_Iliad,1371.0,The Iliad,0,Homer,3.88,367650,367650,683,-800.0,False,"Classics, Poetry, Fiction, Fantasy, Mythology, Literature, Fantasy, Historical, Historical Fiction, Academic, School, War, Epic",nan,Troy,4.936574823352938
971,982,https://www.goodreads.com/book/show/13517535-thoughtless,13517535.0,Thoughtless,1,S.C. Stephens,4.1,135222,135222,530,2009.0,True,"Romance, New Adult, Contemporary, Romance, Contemporary Romance, Young Adult, Academic, College, Music, Adult, Womens Fiction, Chick Lit, Fiction",SKoW Award for Best M-Rated (2010),nan,5.57943196621008
972,983,https://www.goodreads.com/book/show/16056408-easy,16056408.0,Easy,2,Tammara Webber,4.08,220603,220603,336,2012.0,True,"Romance, New Adult, Contemporary, Young Adult, Romance, Contemporary Romance, Academic, College, Fiction, Womens Fiction, Chick Lit, Realistic Fiction, Sociology, Abuse","DABWAHA Romance Tournament for Best Young Adult (2013), Goodreads Choice Award Nominee for Young Adult Fiction and for Goodreads Author (2012)",nan,5.520990407768523
973,984,https://www.goodreads.com/book/show/9369720-passion,9369720.0,Passion,2,Lauren Kate,3.86,155206,155206,420,2011.0,True,"Young Adult, Fantasy, Paranormal, Angels, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction, Fantasy, Urban Fantasy, Young Adult, Teen, Young Adult, Young Adult Fantasy","Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2011)","Louisville, Kentucky, Moskow, Milan, Helston, Tahiti, Lhasa, Versailles, Paris, London, England, Central Greenland, Chichen Itza, Jerusalem, Yinchuan, Memphis, Heaven's Gate, Savannah, Georgia",4.87813326491138
974,985,https://www.goodreads.com/book/show/4631.A_Moveable_Feast,4631.0,A Moveable Feast,0,Ernest Hemingway,4.03,124383,124383,192,1964.0,False,"Classics, Nonfiction, Autobiography, Memoir, Biography, Cultural, France, Travel, Literature, Literature, American, Biography Memoir, Biography, Autobiography",nan,Paris,5.374886511664628
975,986,https://www.goodreads.com/book/show/23878688-the-5-love-languages,23878688.0,The 5 Love Languages: The Secret to Love that Lasts,1,Gary Chapman,4.25,320816,320816,232,1990.0,False,"Nonfiction, Self Help, Relationships, Psychology, Marriage, Christian, Self Help, Personal Development, Audiobook, Love, Romance",Audie Award for Personal Development/Motivational (2006),nan,6.0177436545217695
976,987,https://www.goodreads.com/book/show/38180.On_the_Beach,38180.0,On the Beach,0,Nevil Shute,3.95,36458,36458,296,1957.0,False,"Fiction, Science Fiction, Apocalyptic, Post Apocalyptic, Classics, Science Fiction, Dystopia, Science Fiction, Apocalyptic, Cultural, Australia, War, Literature, Novels",nan,"Australia, Melbourne, Victoria",5.141120277898394
977,988,https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,297673.0,The Brief Wondrous Life of Oscar Wao,10,Junot Díaz,3.89,238164,238164,335,2007.0,False,"Fiction, Contemporary, Magical Realism, Novels, Literary Fiction, Historical, Historical Fiction, Literature, Audiobook, Book Club, Adult","Pulitzer Prize for Fiction (2008), Anisfield-Wolf Book Award (2008), Massachusetts Book Award for Fiction (2008), Los Angeles Times Book Prize Nominee for Fiction (2007), Dayton Literary Peace Prize for Fiction (2008), National Book Critics Circle Award for Fiction (2007), Hurston/Wright Legacy Award for Fiction (2008), The Center for Fiction First Novel Prize (2007), International Dublin Literary Award Nominee (2009), The Rooster -- The Morning News Tournament of Books (2008)","Dominican Republic, Washington Heights, New York, Paterson, New Jersey, Rutgers University, New Brunswick, New Jersey (United States), Santo Domingo, Baní, Samaná, Santiago, Dominican Republic",4.965795602573719
978,989,https://www.goodreads.com/book/show/4031.Lunar_Park,4031.0,Lunar Park,1,Bret Easton Ellis,3.64,32112,32112,404,2005.0,False,"Fiction, Thriller, Horror, Mystery, Suspense, Contemporary, Drama, Novels, Dark, Mystery, Crime",World Fantasy Award Nominee for Best Novel (2006),nan,4.235276122054238
979,990,https://www.goodreads.com/book/show/16729.Beach_Music,16729.0,Beach Music,0,Pat Conroy,4.16,44214,44214,800,1995.0,False,"Fiction, American, Southern, Contemporary, Historical, Historical Fiction, Drama, Novels, Literature, Literary Fiction, Audiobook, Adult Fiction",nan,"South Carolina, Italy",5.754756641534757
980,991,https://www.goodreads.com/book/show/76171.We,76171.0,We,0,Yevgeny Zamyatin,3.91,76660,76660,226,1920.0,False,"Fiction, Science Fiction, Science Fiction, Dystopia, Classics, Cultural, Russia, Literature, Russian Literature, Literature, Novels, Literature, 20th Century, Speculative Fiction",nan,OneState,5.024237161015277
981,992,https://www.goodreads.com/book/show/529626.Sometimes_a_Great_Notion,529626.0,Sometimes a Great Notion,0,Ken Kesey,4.18,21336,21336,640,1964.0,False,"Fiction, Classics, Literature, Novels, Thriller, Mystery, Literary Fiction, Drama, Literature, American, Suspense",nan,"United States of America, Oregon",5.8131981999763145
982,993,https://www.goodreads.com/book/show/2702704-faefever,2702704.0,Faefever,0,Karen Marie Moning,4.3,94574,94574,327,2008.0,True,"Fantasy, Urban Fantasy, Fantasy, Paranormal, Fantasy, Fairies, Fae, Romance, Paranormal Romance, Romance, Adult, Fantasy, Magic, Paranormal, Fairies, Fantasy, Supernatural",nan,Dublin,6.163847550625665
983,994,https://www.goodreads.com/book/show/2233407.From_Dead_to_Worse,2233407.0,From Dead to Worse,0,Charlaine Harris,4.0,179504,179504,359,2008.0,True,"Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Urban Fantasy, Fiction, Romance, Mystery, Romance, Paranormal Romance, Fantasy, Supernatural, Adult",nan,"Bon Temps, Louisiana",5.287224174002289
984,996,https://www.goodreads.com/book/show/5161066-dead-and-gone,5161066.0,Dead and Gone,1,Charlaine Harris,4.01,179318,179318,312,2009.0,True,"Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Urban Fantasy, Fiction, Romance, Mystery, Romance, Paranormal Romance, Fantasy, Supernatural, Shapeshifters, Werewolves",Goodreads Choice Award for Fantasy (2009),Louisiana,5.316444953223068
985,997,https://www.goodreads.com/book/show/5886881-dark-places,5886881.0,Dark Places,2,Gillian Flynn,3.93,612575,612575,349,2009.0,False,"Mystery, Fiction, Thriller, Mystery, Crime, Thriller, Mystery Thriller, Suspense, Adult, Audiobook, Contemporary, Horror","Black Quill Award for Dark Genre Novel of the Year (2010), CWA Ian Fleming Steel Dagger Nominee (2010)","Kinnakee, Kansas, Kansas City, Missouri",5.082678719456835
986,998,https://www.goodreads.com/book/show/140075.All_Together_Dead,140075.0,All Together Dead,0,Charlaine Harris,4.04,191753,191753,323,2007.0,True,"Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Urban Fantasy, Fiction, Romance, Mystery, Romance, Paranormal Romance, Fantasy, Supernatural, Adult",nan,"Bon Temps, Louisiana, Northern Louisiana",5.404107290885406
987,999,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry,310459.0,"Roll of Thunder, Hear My Cry",11,Mildred D. Taylor,3.85,115434,115434,288,1976.0,True,"Historical, Historical Fiction, Young Adult, Fiction, Classics, Childrens, Childrens, Middle Grade, Academic, School, Historical, Cultural, African American, Academic, Read For School","Newbery Medal (1977), Buxtehuder Bulle (1984), George C. Stone Center for Children's Books Recognition of Merit Award (1991), Jane Addams Children's Book Award Nominee (1977), Los Angeles Times Book Prize for Young Adult Fiction (2001), Dorothy Canfield Fisher Children's Book Award Nominee (1978), Coretta Scott King Book Award for Author Honor (1977), Pacific Northwest Library Association Young Reader's Choice Award (1979), Boston Globe-Horn Book Award Nominee for Fiction (1977), California Young Readers Medal Nominee for Middle School/Junior High (1980), National Book Award Finalist for Children's Literature (1977)",Mississippi,4.848912485690601
988,1000,https://www.goodreads.com/book/show/2767052-the-hunger-games,2767052.0,The Hunger Games,41,Suzanne Collins,4.32,6684784,6684784,374,2008.0,True,"Young Adult, Fiction, Science Fiction, Dystopia, Fantasy, Science Fiction, Romance, Adventure, Young Adult, Teen, Apocalyptic, Post Apocalyptic, Action","Locus Award Nominee for Best Young Adult Book (2009), Georgia Peach Book Award (2009), Buxtehuder Bulle (2009), Golden Duck Award for Young Adult (Hal Clement Award) (2009), Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2010), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2012), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2010), Red House Children's Book Award for Older Readers & Overall (2010), South Carolina Book Award for Junior and Young Adult Book (2011), Charlotte Award (2010), Colorado Blue Spruce Young Adult Book Award (2010), Teen Buckeye Book Award (2009), Pennsylvania Young Readers' Choice Award for Young Adults (2010), Rhode Island Teen Book Award (2010), Dorothy Canfield Fisher Children's Book Award (2010), Evergreen Teen Book Award (2011), Soaring Eagle Book Award (2009), Milwaukee County Teen Book Award Nominee (2010), Sakura Medal for Middle School Book (2010), Michigan Library Association Thumbs Up! Award (2009), Florida Teens Read (2009), Deutscher Jugendliteraturpreis for Preis der Jugendjury (2010), Iowa High School Book Award (2011), New Mexico Land of Enchantment Award for Young Adult (2011), Eliot Rosewater Indiana High School Book Award (2010), The Inky Awards for Silver Inky (2009), California Young Readers Medal for Young Adult (2011), Lincoln Award (2011), Kinderboekwinkelprijs (2010), Missouri Truman Readers Award (2011), CYBILS Award for Young Adult Fantasy & Science Fiction (2008), Literaturpreis der Jury der jungen Leser for Jugendbuch (2010), The Inky Awards Shortlist for Silver Inky (2009), Prix Et-lisez-moi (2011), Missouri Gateway Readers Award (2011), Oklahoma Sequoyah Award for High School and Intermediate (2011), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2009), Rebecca Caudill Young Readers' Book Award (2011), LovelyBooks Leserpreis for Fantasy (2009), LovelyBooks Leserpreis for Bestes Cover/Umschlag (2009), Premi Protagonista Jove for Categoria 13-14 anys (2010)","District 12, Panem, Capitol, Panem, Panem",6.222289109067225
989,1001,https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,2.0,Harry Potter and the Order of the Phoenix,9,J.K. Rowling,4.5,2653089,2653089,870,2003.0,True,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Childrens, Adventure, Audiobook, Childrens, Middle Grade, Classics, Science Fiction Fantasy","Bram Stoker Award for Works for Young Readers (2003), Anthony Award for Young Adult (2004), Mythopoeic Fantasy Award for Children's Literature (2008), Audie Award for Audiobook of the Year (2004), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2004), Colorado Blue Spruce Young Adult Book Award (2006), Golden Archer Award for Middle/Junior High (2005), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2004), Carnegie Medal Nominee (2003)","Hogwarts School of Witchcraft and Wizardry, London, England",6.748263135041251
990,1002,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,2657.0,To Kill a Mockingbird,4,Harper Lee,4.28,4748049,4748049,324,1960.0,False,"Classics, Fiction, Historical, Historical Fiction, Academic, School, Literature, Young Adult, Historical, Novels, Academic, Read For School, Young Adult, High School","Pulitzer Prize for Fiction (1961), Audie Award for Classic (2007), National Book Award Finalist for Fiction (1961), Alabama Author Award for Fiction (1961)","Maycomb, Alabama, Alabama",6.105405992184108
991,1003,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice,1885.0,Pride and Prejudice,0,Jane Austen,4.27,3185657,3185657,279,1813.0,False,"Classics, Fiction, Romance, Historical, Historical Fiction, Literature, Historical, Novels, Romance, Historical Romance, Adult, Classics, Classic Literature",nan,"United Kingdom, Derbyshire, England, England, Hertfordshire, England",6.076185212963328
992,1004,https://www.goodreads.com/book/show/41865.Twilight,41865.0,Twilight,25,Stephenie Meyer,3.61,5205804,5205804,501,2005.0,True,"Young Adult, Fantasy, Romance, Fiction, Paranormal, Vampires, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Young Adult, Teen, Fantasy, Urban Fantasy","Georgia Peach Book Award (2007), Buxtehuder Bulle (2006), Kentucky Bluegrass Award for 9-12 (2007), Prijs van de Kinder- en Jeugdjury Vlaanderen (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2009), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2008), Garden State Book Award for Fiction (Grades 9-12) (2008), South Carolina Book Award for Young Adult Book Award (2008), Grand Canyon Reader Award for Teen Book (2008), Maryland Black-Eyed Susan Book Award for High School (2008), Golden Sower Award for Young Adult (2009), Nevada Young Readers' Award for Young Adult Category  (2007), The Flume: New Hampshire Teen Reader's Choice Award (2007), Pennsylvania Young Readers' Choice Award for Young Adult (2009), Rhode Island Teen Book Award (2007), Evergreen Teen Book Award (2008), Michigan Library Association Thumbs Up! Award Nominee (2006), Teen Read Award Nominee for Best All-Time-Fave (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2007), Iowa High School Book Award (2008), Eliot Rosewater Indiana High School Book Award (2008), Lincoln Award (2008), Literaturpreis der Jury der jungen Leser for Cover (2007), Prix Et-lisez-moi (2008), Missouri Gateway Readers Award (2008)","Forks, Washington, Phoenix, Arizona, Washington (state)",4.147613784391899
